station,date,to_date,pm25,pm10,no2,so2,co,ozone
DELHI_ANANT_VIHAR,25-12-2025 00:00,26-12-2025 00:00,205.96,437.67,63.15,30.95,2.8,9.88
DELHI_ANANT_VIHAR,26-12-2025 00:00,27-12-2025 00:00,337.71,501.03,54.8,27.46,3.39,9.18
DELHI_ANANT_VIHAR,27-12-2025 00:00,28-12-2025 00:00,352.83,527.88,60.58,28.84,2.64,9.54
DELHI_ANANT_VIHAR,28-12-2025 00:00,29-12-2025 00:00,372.12,568.67,58.75,25.14,3.85,9.69
DELHI_ANANT_VIHAR,29-12-2025 00:00,30-12-2025 00:00,356.29,496.08,54.95,19.5,2.89,10.62
DELHI_ANANT_VIHAR,30-12-2025 00:00,31-12-2025 00:00,359.94,519.79,120.56,22.81,3.26,8.37
DELHI_ANANT_VIHAR,31-12-2025 00:00,01-01-2026 00:00,323.62,420.46,25.11,21.84,2.85,5.0
DELHI_ANANT_VIHAR,01-01-2026 00:00,02-01-2026 00:00,262.83,367.05,17.33,21.22,2.0,3.67
DELHI_ANANT_VIHAR,02-01-2026 00:00,03-01-2026 00:00,114.87,194.38,12.18,21.77,1.11,5.96
DELHI_ANANT_VIHAR,03-01-2026 00:00,04-01-2026 00:00,177.29,350.77,25.16,18.56,1.36,7.27
DELHI_ANANT_VIHAR,04-01-2026 00:00,05-01-2026 00:00,172.96,301.71,23.15,16.08,1.55,9.12
DELHI_ANANT_VIHAR,05-01-2026 00:00,06-01-2026 00:00,169.42,324.29,24.29,25.1,1.0,4.59
DELHI_ANANT_VIHAR,06-01-2026 00:00,07-01-2026 00:00,195.49,329.69,21.22,16.26,1.02,4.29
DELHI_ANANT_VIHAR,07-01-2026 00:00,08-01-2026 00:00,168.13,293.46,15.99,16.97,0.71,3.56
DELHI_ANANT_VIHAR,08-01-2026 00:00,09-01-2026 00:00,230.57,390.83,20.83,16.8,1.24,6.72
DELHI_ANANT_VIHAR,09-01-2026 00:00,10-01-2026 00:00,281.21,444.17,34.06,18.52,1.69,11.93
DELHI_ANANT_VIHAR,10-01-2026 00:00,11-01-2026 00:00,206.21,358.88,41.36,8.94,1.45,8.57
DELHI_ANANT_VIHAR,11-01-2026 00:00,12-01-2026 00:00,176.79,294.42,36.9,9.96,1.07,10.2
DELHI_ANANT_VIHAR,12-01-2026 00:00,13-01-2026 00:00,236.92,362.38,42.41,23.1,1.41,8.2
DELHI_ANANT_VIHAR,13-01-2026 00:00,14-01-2026 00:00,361.83,514.91,46.27,22.3,2.57,8.85
DELHI_ANANT_VIHAR,14-01-2026 00:00,15-01-2026 00:00,173.79,404.59,37.99,24.41,1.67,8.38
DELHI_ANANT_VIHAR,15-01-2026 00:00,16-01-2026 00:00,180.55,407.5,31.0,22.1,1.67,11.66
DELHI_ANANT_VIHAR,16-01-2026 00:00,17-01-2026 00:00,298.76,491.25,32.22,15.49,2.08,34.4
DELHI_ANANT_VIHAR,17-01-2026 00:00,17-01-2026 22:23,442.29,650.7,43.37,22.21,3.43,14.4
DELHI_CHANDINI_CHOWK,01-01-2025 00:00,02-01-2025 00:00,119.89,225.22,5.95,22.0,0.84,27.84
DELHI_CHANDINI_CHOWK,02-01-2025 00:00,03-01-2025 00:00,,,,,,27.19
DELHI_CHANDINI_CHOWK,03-01-2025 00:00,04-01-2025 00:00,221.84,636.1,6.73,19.88,1.38,18.69
DELHI_CHANDINI_CHOWK,04-01-2025 00:00,05-01-2025 00:00,167.89,240.65,4.04,20.34,1.0,29.17
DELHI_CHANDINI_CHOWK,05-01-2025 00:00,06-01-2025 00:00,96.1,235.84,71.09,23.11,1.38,21.38
DELHI_CHANDINI_CHOWK,06-01-2025 00:00,07-01-2025 00:00,113.22,210.28,73.96,24.23,1.21,23.13
DELHI_CHANDINI_CHOWK,07-01-2025 00:00,08-01-2025 00:00,111.78,339.53,52.34,17.67,1.04,22.66
DELHI_CHANDINI_CHOWK,08-01-2025 00:00,09-01-2025 00:00,97.58,296.49,45.13,12.15,1.08,22.88
DELHI_CHANDINI_CHOWK,09-01-2025 00:00,10-01-2025 00:00,199.73,408.18,28.75,12.44,1.3,22.85
DELHI_CHANDINI_CHOWK,10-01-2025 00:00,11-01-2025 00:00,178.46,290.73,46.47,12.6,1.04,22.0
DELHI_CHANDINI_CHOWK,11-01-2025 00:00,12-01-2025 00:00,,161.8,,,,16.69
DELHI_CHANDINI_CHOWK,12-01-2025 00:00,13-01-2025 00:00,,,,,,14.27
DELHI_CHANDINI_CHOWK,13-01-2025 00:00,14-01-2025 00:00,94.75,181.84,64.47,14.26,1.53,27.58
DELHI_CHANDINI_CHOWK,14-01-2025 00:00,15-01-2025 00:00,113.19,224.29,77.93,18.2,1.52,22.97
DELHI_CHANDINI_CHOWK,15-01-2025 00:00,16-01-2025 00:00,213.39,402.03,52.25,17.94,1.33,21.33
DELHI_CHANDINI_CHOWK,16-01-2025 00:00,17-01-2025 00:00,103.92,210.84,69.9,22.02,1.61,18.01
DELHI_CHANDINI_CHOWK,17-01-2025 00:00,18-01-2025 00:00,98.4,174.39,64.93,19.22,1.12,18.06
DELHI_CHANDINI_CHOWK,18-01-2025 00:00,19-01-2025 00:00,127.57,192.75,20.05,16.39,1.34,18.27
DELHI_CHANDINI_CHOWK,19-01-2025 00:00,20-01-2025 00:00,187.97,270.52,55.52,15.82,1.18,18.13
DELHI_CHANDINI_CHOWK,20-01-2025 00:00,21-01-2025 00:00,124.71,188.3,64.11,17.09,1.16,18.19
DELHI_CHANDINI_CHOWK,21-01-2025 00:00,22-01-2025 00:00,79.77,172.21,80.61,15.63,1.33,18.07
DELHI_CHANDINI_CHOWK,22-01-2025 00:00,23-01-2025 00:00,97.37,167.8,65.17,14.08,1.5,17.81
DELHI_CHANDINI_CHOWK,23-01-2025 00:00,24-01-2025 00:00,103.06,170.08,47.97,17.36,1.15,17.85
DELHI_CHANDINI_CHOWK,24-01-2025 00:00,25-01-2025 00:00,69.56,165.39,33.67,19.03,1.34,17.01
DELHI_CHANDINI_CHOWK,25-01-2025 00:00,26-01-2025 00:00,86.31,234.8,173.36,14.0,1.31,18.22
DELHI_CHANDINI_CHOWK,26-01-2025 00:00,27-01-2025 00:00,91.81,261.91,,13.26,1.34,18.1
DELHI_CHANDINI_CHOWK,27-01-2025 00:00,28-01-2025 00:00,115.79,313.32,290.64,12.78,1.23,18.12
DELHI_CHANDINI_CHOWK,28-01-2025 00:00,29-01-2025 00:00,120.99,319.81,63.41,14.27,1.45,17.47
DELHI_CHANDINI_CHOWK,29-01-2025 00:00,30-01-2025 00:00,195.47,426.77,74.18,18.05,0.88,18.04
DELHI_CHANDINI_CHOWK,30-01-2025 00:00,31-01-2025 00:00,143.17,477.93,97.58,17.35,1.09,19.95
DELHI_CHANDINI_CHOWK,31-01-2025 00:00,01-02-2025 00:00,143.28,508.52,139.26,18.14,0.96,20.03
DELHI_CHANDINI_CHOWK,01-02-2025 00:00,02-02-2025 00:00,130.07,416.42,116.64,17.26,,20.39
DELHI_CHANDINI_CHOWK,02-02-2025 00:00,03-02-2025 00:00,116.55,373.9,91.73,17.34,,20.22
DELHI_CHANDINI_CHOWK,03-02-2025 00:00,04-02-2025 00:00,97.39,310.69,85.42,18.28,1.23,19.87
DELHI_CHANDINI_CHOWK,04-02-2025 00:00,05-02-2025 00:00,157.62,383.84,122.96,24.4,1.28,20.29
DELHI_CHANDINI_CHOWK,05-02-2025 00:00,06-02-2025 00:00,108.2,242.57,121.8,23.19,1.23,20.59
DELHI_CHANDINI_CHOWK,06-02-2025 00:00,07-02-2025 00:00,85.69,229.8,96.34,20.46,1.03,19.68
DELHI_CHANDINI_CHOWK,07-02-2025 00:00,08-02-2025 00:00,69.16,171.36,50.08,18.78,0.74,20.35
DELHI_CHANDINI_CHOWK,08-02-2025 00:00,09-02-2025 00:00,81.53,223.41,27.08,18.65,0.94,20.18
DELHI_CHANDINI_CHOWK,09-02-2025 00:00,10-02-2025 00:00,123.37,279.28,20.42,21.82,0.74,20.56
DELHI_CHANDINI_CHOWK,10-02-2025 00:00,11-02-2025 00:00,145.2,323.47,19.39,20.15,0.83,20.68
DELHI_CHANDINI_CHOWK,11-02-2025 00:00,12-02-2025 00:00,101.19,208.71,44.59,21.96,2.53,23.58
DELHI_CHANDINI_CHOWK,12-02-2025 00:00,13-02-2025 00:00,69.77,156.59,63.92,19.14,2.58,20.95
DELHI_CHANDINI_CHOWK,13-02-2025 00:00,14-02-2025 00:00,49.74,112.51,88.23,17.92,2.61,20.15
DELHI_CHANDINI_CHOWK,14-02-2025 00:00,15-02-2025 00:00,48.51,149.02,71.03,19.34,2.62,20.29
DELHI_CHANDINI_CHOWK,15-02-2025 00:00,16-02-2025 00:00,155.13,227.12,83.18,19.44,2.73,20.22
DELHI_CHANDINI_CHOWK,16-02-2025 00:00,17-02-2025 00:00,150.82,326.05,97.74,20.37,2.57,20.09
DELHI_CHANDINI_CHOWK,17-02-2025 00:00,18-02-2025 00:00,100.29,218.67,94.45,21.25,2.71,20.3
DELHI_CHANDINI_CHOWK,18-02-2025 00:00,19-02-2025 00:00,96.02,188.05,77.63,19.94,2.55,19.26
DELHI_CHANDINI_CHOWK,19-02-2025 00:00,20-02-2025 00:00,75.14,173.63,,20.79,2.43,20.85
DELHI_CHANDINI_CHOWK,20-02-2025 00:00,21-02-2025 00:00,23.69,152.66,47.31,18.95,1.7,22.8
DELHI_CHANDINI_CHOWK,21-02-2025 00:00,22-02-2025 00:00,26.63,153.71,49.51,17.11,1.23,19.64
DELHI_CHANDINI_CHOWK,22-02-2025 00:00,23-02-2025 00:00,32.37,152.21,51.1,17.65,1.3,20.18
DELHI_CHANDINI_CHOWK,23-02-2025 00:00,24-02-2025 00:00,88.21,165.91,52.0,17.99,1.29,16.88
DELHI_CHANDINI_CHOWK,24-02-2025 00:00,25-02-2025 00:00,93.68,195.04,63.32,17.68,1.27,15.2
DELHI_CHANDINI_CHOWK,25-02-2025 00:00,26-02-2025 00:00,97.97,213.75,47.42,21.2,1.7,24.13
DELHI_CHANDINI_CHOWK,26-02-2025 00:00,27-02-2025 00:00,149.13,259.79,67.78,24.12,1.51,20.29
DELHI_CHANDINI_CHOWK,27-02-2025 00:00,28-02-2025 00:00,91.19,172.89,75.08,27.08,1.1,17.32
DELHI_CHANDINI_CHOWK,28-02-2025 00:00,01-03-2025 00:00,74.24,146.09,76.48,36.74,1.29,20.05
DELHI_CHANDINI_CHOWK,01-03-2025 00:00,02-03-2025 00:00,72.26,132.3,59.86,36.55,1.33,20.26
DELHI_CHANDINI_CHOWK,02-03-2025 00:00,03-03-2025 00:00,63.81,127.22,47.81,31.49,1.3,20.05
DELHI_CHANDINI_CHOWK,03-03-2025 00:00,04-03-2025 00:00,77.0,157.12,50.46,26.21,1.38,20.39
DELHI_CHANDINI_CHOWK,04-03-2025 00:00,05-03-2025 00:00,70.26,157.62,45.08,26.15,1.24,20.07
DELHI_CHANDINI_CHOWK,05-03-2025 00:00,06-03-2025 00:00,62.1,137.55,24.02,15.89,1.27,23.06
DELHI_CHANDINI_CHOWK,06-03-2025 00:00,07-03-2025 00:00,69.99,214.94,46.4,21.43,1.25,22.94
DELHI_CHANDINI_CHOWK,07-03-2025 00:00,08-03-2025 00:00,90.88,220.19,93.73,36.85,0.78,22.83
DELHI_CHANDINI_CHOWK,08-03-2025 00:00,09-03-2025 00:00,70.5,194.21,99.57,24.71,1.03,22.96
DELHI_CHANDINI_CHOWK,09-03-2025 00:00,10-03-2025 00:00,104.43,261.79,132.33,32.22,1.78,22.7
DELHI_CHANDINI_CHOWK,10-03-2025 00:00,11-03-2025 00:00,83.77,177.1,143.99,27.83,2.14,23.71
DELHI_CHANDINI_CHOWK,11-03-2025 00:00,12-03-2025 00:00,110.66,258.17,,15.25,1.23,23.46
DELHI_CHANDINI_CHOWK,12-03-2025 00:00,13-03-2025 00:00,98.73,174.22,,10.64,0.77,35.02
DELHI_CHANDINI_CHOWK,13-03-2025 00:00,14-03-2025 00:00,110.76,158.26,86.85,20.01,1.12,34.99
DELHI_CHANDINI_CHOWK,14-03-2025 00:00,15-03-2025 00:00,88.21,159.07,,21.8,3.25,
DELHI_CHANDINI_CHOWK,15-03-2025 00:00,16-03-2025 00:00,50.56,90.08,,21.22,1.38,
DELHI_CHANDINI_CHOWK,16-03-2025 00:00,17-03-2025 00:00,52.5,85.67,12.46,21.61,2.15,
DELHI_CHANDINI_CHOWK,17-03-2025 00:00,18-03-2025 00:00,65.55,123.76,,20.53,1.38,
DELHI_CHANDINI_CHOWK,18-03-2025 00:00,19-03-2025 00:00,78.11,210.13,,21.73,1.16,
DELHI_CHANDINI_CHOWK,19-03-2025 00:00,20-03-2025 00:00,78.06,120.33,,18.09,2.09,
DELHI_CHANDINI_CHOWK,20-03-2025 00:00,21-03-2025 00:00,94.69,163.43,,16.39,2.87,
DELHI_CHANDINI_CHOWK,21-03-2025 00:00,22-03-2025 00:00,67.46,110.11,,10.98,1.7,
DELHI_CHANDINI_CHOWK,22-03-2025 00:00,23-03-2025 00:00,77.92,130.95,,13.8,3.98,
DELHI_CHANDINI_CHOWK,23-03-2025 00:00,24-03-2025 00:00,81.64,128.66,,11.42,1.7,
DELHI_CHANDINI_CHOWK,24-03-2025 00:00,25-03-2025 00:00,104.72,161.78,29.25,13.16,2.5,
DELHI_CHANDINI_CHOWK,25-03-2025 00:00,26-03-2025 00:00,119.64,158.64,31.18,18.95,1.71,
DELHI_CHANDINI_CHOWK,26-03-2025 00:00,27-03-2025 00:00,103.1,183.53,29.45,17.35,2.43,
DELHI_CHANDINI_CHOWK,27-03-2025 00:00,28-03-2025 00:00,111.93,250.92,,22.44,2.73,
DELHI_CHANDINI_CHOWK,28-03-2025 00:00,29-03-2025 00:00,85.57,185.48,,17.17,1.62,
DELHI_CHANDINI_CHOWK,29-03-2025 00:00,30-03-2025 00:00,59.23,115.71,,15.45,4.82,
DELHI_CHANDINI_CHOWK,30-03-2025 00:00,31-03-2025 00:00,51.33,103.15,,18.68,4.68,
DELHI_CHANDINI_CHOWK,31-03-2025 00:00,01-04-2025 00:00,58.99,117.63,,20.46,4.19,
DELHI_CHANDINI_CHOWK,01-04-2025 00:00,02-04-2025 00:00,63.26,129.32,30.53,19.29,4.57,
DELHI_CHANDINI_CHOWK,02-04-2025 00:00,03-04-2025 00:00,87.89,191.4,30.04,24.66,4.09,
DELHI_CHANDINI_CHOWK,03-04-2025 00:00,04-04-2025 00:00,61.66,148.03,30.06,15.68,2.5,
DELHI_CHANDINI_CHOWK,04-04-2025 00:00,05-04-2025 00:00,101.19,235.19,36.18,20.56,3.0,
DELHI_CHANDINI_CHOWK,05-04-2025 00:00,06-04-2025 00:00,56.83,70.6,81.39,23.09,4.88,
DELHI_CHANDINI_CHOWK,06-04-2025 00:00,07-04-2025 00:00,62.2,206.84,111.33,24.31,3.69,
DELHI_CHANDINI_CHOWK,07-04-2025 00:00,08-04-2025 00:00,78.99,251.8,113.56,33.82,2.86,
DELHI_CHANDINI_CHOWK,08-04-2025 00:00,09-04-2025 00:00,71.25,258.72,98.16,23.13,3.49,
DELHI_CHANDINI_CHOWK,09-04-2025 00:00,10-04-2025 00:00,81.0,201.17,93.41,18.56,3.33,
DELHI_CHANDINI_CHOWK,10-04-2025 00:00,11-04-2025 00:00,110.22,233.57,97.66,21.5,1.32,
DELHI_CHANDINI_CHOWK,11-04-2025 00:00,12-04-2025 00:00,77.78,131.33,50.8,11.01,2.14,
DELHI_CHANDINI_CHOWK,12-04-2025 00:00,13-04-2025 00:00,64.39,104.51,59.99,15.31,1.95,
DELHI_CHANDINI_CHOWK,13-04-2025 00:00,14-04-2025 00:00,75.56,128.23,63.88,22.16,2.17,
DELHI_CHANDINI_CHOWK,14-04-2025 00:00,15-04-2025 00:00,86.67,154.71,49.01,17.78,2.11,
DELHI_CHANDINI_CHOWK,15-04-2025 00:00,16-04-2025 00:00,85.0,159.13,39.11,15.51,2.44,
DELHI_CHANDINI_CHOWK,16-04-2025 00:00,17-04-2025 00:00,101.41,186.34,39.74,18.03,2.53,
DELHI_CHANDINI_CHOWK,17-04-2025 00:00,18-04-2025 00:00,104.96,173.24,71.0,15.48,2.62,
DELHI_CHANDINI_CHOWK,18-04-2025 00:00,19-04-2025 00:00,88.13,129.01,61.86,13.72,1.7,
DELHI_CHANDINI_CHOWK,19-04-2025 00:00,20-04-2025 00:00,68.36,79.83,51.24,8.88,1.56,
DELHI_CHANDINI_CHOWK,20-04-2025 00:00,21-04-2025 00:00,59.12,70.93,62.32,11.71,1.37,
DELHI_CHANDINI_CHOWK,21-04-2025 00:00,22-04-2025 00:00,83.83,127.34,108.69,16.68,1.67,
DELHI_CHANDINI_CHOWK,22-04-2025 00:00,23-04-2025 00:00,103.19,151.9,106.68,25.05,2.03,
DELHI_CHANDINI_CHOWK,23-04-2025 00:00,24-04-2025 00:00,86.5,131.18,111.63,30.24,1.73,
DELHI_CHANDINI_CHOWK,24-04-2025 00:00,25-04-2025 00:00,100.06,151.37,144.4,36.93,2.63,
DELHI_CHANDINI_CHOWK,25-04-2025 00:00,26-04-2025 00:00,106.34,167.39,45.98,36.02,2.69,
DELHI_CHANDINI_CHOWK,26-04-2025 00:00,27-04-2025 00:00,117.2,170.16,50.09,33.13,2.23,
DELHI_CHANDINI_CHOWK,27-04-2025 00:00,28-04-2025 00:00,96.48,141.64,39.76,26.62,,
DELHI_CHANDINI_CHOWK,28-04-2025 00:00,29-04-2025 00:00,117.33,166.82,30.12,27.3,2.29,
DELHI_CHANDINI_CHOWK,29-04-2025 00:00,30-04-2025 00:00,81.85,125.58,21.15,10.02,1.88,
DELHI_CHANDINI_CHOWK,30-04-2025 00:00,01-05-2025 00:00,81.57,118.33,29.9,10.99,1.14,
DELHI_CHANDINI_CHOWK,01-05-2025 00:00,02-05-2025 00:00,76.64,116.43,32.02,9.66,1.64,
DELHI_CHANDINI_CHOWK,02-05-2025 00:00,03-05-2025 00:00,70.61,94.01,38.36,6.93,1.59,
DELHI_CHANDINI_CHOWK,03-05-2025 00:00,04-05-2025 00:00,38.92,136.66,54.77,6.11,1.36,
DELHI_CHANDINI_CHOWK,04-05-2025 00:00,05-05-2025 00:00,40.05,141.38,56.02,8.28,1.29,
DELHI_CHANDINI_CHOWK,05-05-2025 00:00,06-05-2025 00:00,52.67,66.78,51.27,8.5,1.23,18.17
DELHI_CHANDINI_CHOWK,06-05-2025 00:00,07-05-2025 00:00,56.98,112.72,66.66,9.72,1.73,34.13
DELHI_CHANDINI_CHOWK,07-05-2025 00:00,08-05-2025 00:00,62.29,97.11,66.02,9.44,1.78,64.09
DELHI_CHANDINI_CHOWK,08-05-2025 00:00,09-05-2025 00:00,78.72,123.96,80.76,11.84,1.84,47.6
DELHI_CHANDINI_CHOWK,09-05-2025 00:00,10-05-2025 00:00,45.26,70.61,82.68,15.28,1.71,54.95
DELHI_CHANDINI_CHOWK,10-05-2025 00:00,11-05-2025 00:00,47.63,112.67,91.31,16.97,1.81,55.39
DELHI_CHANDINI_CHOWK,11-05-2025 00:00,12-05-2025 00:00,25.82,66.68,87.88,21.24,1.56,101.61
DELHI_CHANDINI_CHOWK,12-05-2025 00:00,13-05-2025 00:00,48.69,107.64,96.16,20.13,1.69,73.46
DELHI_CHANDINI_CHOWK,13-05-2025 00:00,14-05-2025 00:00,37.44,70.6,79.16,17.15,1.33,58.72
DELHI_CHANDINI_CHOWK,14-05-2025 00:00,15-05-2025 00:00,48.62,65.27,102.96,19.5,1.3,34.69
DELHI_CHANDINI_CHOWK,15-05-2025 00:00,16-05-2025 00:00,184.68,377.52,108.97,21.6,1.2,40.08
DELHI_CHANDINI_CHOWK,16-05-2025 00:00,17-05-2025 00:00,29.45,81.26,111.15,13.34,1.33,55.15
DELHI_CHANDINI_CHOWK,17-05-2025 00:00,18-05-2025 00:00,13.46,39.64,75.34,14.89,1.29,28.47
DELHI_CHANDINI_CHOWK,18-05-2025 00:00,19-05-2025 00:00,37.41,63.36,67.71,14.36,1.36,44.67
DELHI_CHANDINI_CHOWK,19-05-2025 00:00,20-05-2025 00:00,52.83,111.5,63.43,14.13,1.24,40.97
DELHI_CHANDINI_CHOWK,20-05-2025 00:00,21-05-2025 00:00,81.31,118.87,80.98,19.59,0.83,55.22
DELHI_CHANDINI_CHOWK,21-05-2025 00:00,22-05-2025 00:00,57.69,81.19,75.87,14.96,0.95,90.06
DELHI_CHANDINI_CHOWK,22-05-2025 00:00,23-05-2025 00:00,39.15,71.87,79.39,11.58,1.18,55.59
DELHI_CHANDINI_CHOWK,23-05-2025 00:00,24-05-2025 00:00,52.58,88.23,82.34,10.68,1.24,59.62
DELHI_CHANDINI_CHOWK,24-05-2025 00:00,25-05-2025 00:00,65.36,113.1,69.17,10.43,1.37,61.44
DELHI_CHANDINI_CHOWK,25-05-2025 00:00,26-05-2025 00:00,49.07,98.92,69.54,11.77,1.23,39.98
DELHI_CHANDINI_CHOWK,26-05-2025 00:00,27-05-2025 00:00,50.47,110.32,77.89,10.06,2.2,35.5
DELHI_CHANDINI_CHOWK,27-05-2025 00:00,28-05-2025 00:00,57.73,111.56,71.37,9.0,2.78,35.15
DELHI_CHANDINI_CHOWK,28-05-2025 00:00,29-05-2025 00:00,59.89,117.05,38.52,10.64,1.0,38.41
DELHI_CHANDINI_CHOWK,29-05-2025 00:00,30-05-2025 00:00,64.73,136.13,40.33,12.88,1.17,37.52
DELHI_CHANDINI_CHOWK,30-05-2025 00:00,31-05-2025 00:00,65.18,152.96,35.0,16.12,1.28,28.85
DELHI_CHANDINI_CHOWK,31-05-2025 00:00,01-06-2025 00:00,78.65,215.45,34.01,18.03,1.67,50.84
DELHI_CHANDINI_CHOWK,01-06-2025 00:00,02-06-2025 00:00,56.81,183.07,35.57,17.15,0.82,26.13
DELHI_CHANDINI_CHOWK,02-06-2025 00:00,03-06-2025 00:00,49.88,115.1,35.6,16.9,1.07,35.63
DELHI_CHANDINI_CHOWK,03-06-2025 00:00,04-06-2025 00:00,51.78,114.9,32.59,16.47,1.45,36.57
DELHI_CHANDINI_CHOWK,04-06-2025 00:00,05-06-2025 00:00,56.37,143.45,44.21,13.97,1.42,28.42
DELHI_CHANDINI_CHOWK,05-06-2025 00:00,06-06-2025 00:00,73.36,133.89,62.67,14.05,1.04,42.94
DELHI_CHANDINI_CHOWK,06-06-2025 00:00,07-06-2025 00:00,63.98,123.33,78.72,9.95,0.8,36.74
DELHI_CHANDINI_CHOWK,07-06-2025 00:00,08-06-2025 00:00,86.78,151.17,78.53,10.91,1.17,34.83
DELHI_CHANDINI_CHOWK,08-06-2025 00:00,09-06-2025 00:00,92.09,,104.62,12.58,1.15,37.4
DELHI_CHANDINI_CHOWK,09-06-2025 00:00,10-06-2025 00:00,76.61,145.22,72.84,15.78,1.18,42.31
DELHI_CHANDINI_CHOWK,10-06-2025 00:00,11-06-2025 00:00,67.07,187.0,58.82,15.26,1.23,16.88
DELHI_CHANDINI_CHOWK,11-06-2025 00:00,12-06-2025 00:00,84.02,182.87,61.94,12.93,1.2,36.56
DELHI_CHANDINI_CHOWK,12-06-2025 00:00,13-06-2025 00:00,91.95,118.43,59.56,7.81,1.19,50.42
DELHI_CHANDINI_CHOWK,13-06-2025 00:00,14-06-2025 00:00,82.3,130.9,62.63,9.21,1.24,50.56
DELHI_CHANDINI_CHOWK,14-06-2025 00:00,15-06-2025 00:00,79.59,97.48,53.69,6.42,1.56,44.27
DELHI_CHANDINI_CHOWK,15-06-2025 00:00,16-06-2025 00:00,45.27,78.14,74.56,9.72,1.87,25.87
DELHI_CHANDINI_CHOWK,16-06-2025 00:00,17-06-2025 00:00,50.45,73.54,58.51,6.47,1.4,36.52
DELHI_CHANDINI_CHOWK,17-06-2025 00:00,18-06-2025 00:00,50.24,63.43,48.39,6.0,0.94,35.01
DELHI_CHANDINI_CHOWK,18-06-2025 00:00,19-06-2025 00:00,47.8,58.83,48.47,5.26,0.89,32.24
DELHI_CHANDINI_CHOWK,19-06-2025 00:00,20-06-2025 00:00,41.83,57.59,51.91,6.79,0.54,45.94
DELHI_CHANDINI_CHOWK,20-06-2025 00:00,21-06-2025 00:00,34.45,55.96,47.22,5.41,0.96,31.37
DELHI_CHANDINI_CHOWK,21-06-2025 00:00,22-06-2025 00:00,36.25,61.05,45.33,5.66,0.81,31.85
DELHI_CHANDINI_CHOWK,22-06-2025 00:00,23-06-2025 00:00,,,,,,
DELHI_CHANDINI_CHOWK,23-06-2025 00:00,24-06-2025 00:00,47.64,96.23,47.46,5.23,0.95,40.62
DELHI_CHANDINI_CHOWK,24-06-2025 00:00,25-06-2025 00:00,37.55,68.66,45.39,5.87,0.99,19.93
DELHI_CHANDINI_CHOWK,25-06-2025 00:00,26-06-2025 00:00,57.19,84.58,42.24,5.42,1.06,16.53
DELHI_CHANDINI_CHOWK,26-06-2025 00:00,27-06-2025 00:00,44.31,65.98,44.53,4.85,0.93,27.62
DELHI_CHANDINI_CHOWK,27-06-2025 00:00,28-06-2025 00:00,30.5,66.55,45.89,6.73,0.87,26.22
DELHI_CHANDINI_CHOWK,28-06-2025 00:00,29-06-2025 00:00,41.03,79.07,46.75,12.87,1.07,21.56
DELHI_CHANDINI_CHOWK,29-06-2025 00:00,30-06-2025 00:00,35.1,67.01,45.03,12.53,1.18,6.86
DELHI_CHANDINI_CHOWK,30-06-2025 00:00,01-07-2025 00:00,40.92,61.15,47.12,13.8,1.44,37.49
DELHI_CHANDINI_CHOWK,01-07-2025 00:00,02-07-2025 00:00,37.61,51.09,41.38,11.54,1.26,24.83
DELHI_CHANDINI_CHOWK,02-07-2025 00:00,03-07-2025 00:00,41.88,70.05,43.6,9.53,1.09,26.25
DELHI_CHANDINI_CHOWK,03-07-2025 00:00,04-07-2025 00:00,36.95,63.26,34.38,14.41,0.92,31.23
DELHI_CHANDINI_CHOWK,04-07-2025 00:00,05-07-2025 00:00,35.24,65.7,46.24,15.0,1.11,22.5
DELHI_CHANDINI_CHOWK,05-07-2025 00:00,06-07-2025 00:00,45.83,81.78,54.87,15.98,1.08,24.99
DELHI_CHANDINI_CHOWK,06-07-2025 00:00,07-07-2025 00:00,40.88,87.31,46.8,14.97,1.16,21.43
DELHI_CHANDINI_CHOWK,07-07-2025 00:00,08-07-2025 00:00,33.69,52.34,45.95,12.9,1.16,37.63
DELHI_CHANDINI_CHOWK,08-07-2025 00:00,09-07-2025 00:00,64.12,98.88,57.39,10.66,1.22,50.6
DELHI_CHANDINI_CHOWK,09-07-2025 00:00,10-07-2025 00:00,44.38,65.52,36.99,13.52,0.84,41.17
DELHI_CHANDINI_CHOWK,10-07-2025 00:00,11-07-2025 00:00,20.68,32.85,46.83,8.66,0.86,19.36
DELHI_CHANDINI_CHOWK,11-07-2025 00:00,12-07-2025 00:00,48.99,85.61,66.87,10.49,1.01,23.69
DELHI_CHANDINI_CHOWK,12-07-2025 00:00,13-07-2025 00:00,45.76,85.36,43.4,10.58,0.9,27.45
DELHI_CHANDINI_CHOWK,13-07-2025 00:00,14-07-2025 00:00,20.2,66.53,34.32,6.14,0.85,33.95
DELHI_CHANDINI_CHOWK,14-07-2025 00:00,15-07-2025 00:00,26.62,48.15,29.92,13.85,0.82,22.85
DELHI_CHANDINI_CHOWK,15-07-2025 00:00,16-07-2025 00:00,18.16,28.09,21.08,14.03,0.79,14.07
DELHI_CHANDINI_CHOWK,16-07-2025 00:00,17-07-2025 00:00,39.88,54.49,32.51,14.07,0.83,12.84
DELHI_CHANDINI_CHOWK,17-07-2025 00:00,18-07-2025 00:00,34.92,60.71,49.72,13.51,0.75,21.17
DELHI_CHANDINI_CHOWK,18-07-2025 00:00,19-07-2025 00:00,16.58,67.82,33.21,13.54,0.82,60.68
